song_id,title,release,artist_name,year,tag,duration,listeners,playcount,image_url_large,image_url_exlarge
SOLBDCO12AC3DF9B50,It Was Only A Dream,Structures,Colony 5,2003,"['futurepop', 'beautiful', 'synthpop', 'ebm', 'darksynthradio']",240000,3027,13853,https://lastfm.freetls.fastly.net/i/u/174s/0ce3321716824eb6cec87bfdb164f715.png,https://lastfm.freetls.fastly.net/i/u/300x300/0ce3321716824eb6cec87bfdb164f715.png
SOFBFKE12A8C131D65,Puzzle Pieces,This Time Around,Alex Bugnon,0,['Alex Bugnon'],373000,585,1159,n/a,n/a
SOUGWWR12AB01847F1,Blind,Wildling,Kammerflimmer Kollektief,2010,"['Eremuse- 10854-nu Jazz-Discovered', 'Eremuse-10854- nu Jazz-Discovered']",137000,3951,14936,https://lastfm.freetls.fastly.net/i/u/174s/95444c4650784aa1af4bed6d2304186f.png,https://lastfm.freetls.fastly.net/i/u/300x300/95444c4650784aa1af4bed6d2304186f.png
SOMIUYX12AC46882A6,Baby Let's Have Some Fun (Previously Unreleased Take),Gotham Record Sessions,Sonny Terry,0,"['Blues Harmonica Greats', 'Sonny Terry']",0,3,4,n/a,n/a
SOHGROC12AB0184F2A,Wake Me Up Before You Go-Go,Happy New Year!,Wham!,1984,"['80s', 'pop', 'dance', 'british', 'new wave']",0,781443,3811110,n/a,n/a
SODDBQD12AB0184FC8,Ode 2 Father,Hearts of Hoodlums,Whole Wheat Bread,2009,"['rock', 'alternative rock', 'punk rock', 'pop punk']",174000,2094,9451,https://lastfm.freetls.fastly.net/i/u/174s/f86a68c505468dec1bc9df9896f419d6.png,https://lastfm.freetls.fastly.net/i/u/300x300/f86a68c505468dec1bc9df9896f419d6.png
SOYEPRN12A8C13D88D,Lagala Sam,Da L'ona Zna,Milena Vucic,0,[],240000,189,395,https://lastfm.freetls.fastly.net/i/u/174s/ba4234902b3e40f490a6d150cd3d5aff.png,https://lastfm.freetls.fastly.net/i/u/300x300/ba4234902b3e40f490a6d150cd3d5aff.png
SOUPSTP12A58A7B328,Aberdeen,Aberdeen,Aberdeen,0,[],192000,316,951,https://lastfm.freetls.fastly.net/i/u/174s/584781e81b2313482bce9a926755d63c.png,https://lastfm.freetls.fastly.net/i/u/300x300/584781e81b2313482bce9a926755d63c.png
SOTLMEP12A6D4F78F0,High 5,Lost And Found - 2 Track,Feeder,2006,"['alternative pop/rock', 'si 5']",151000,449,2785,n/a,n/a
SOGSUWA12A58A79EFD,Elena and Esperanza,The Mask of Zorro - Music from the Motion Picture,James Horner,1998,[],500000,1322,4549,https://lastfm.freetls.fastly.net/i/u/174s/23a3bdf5c710e5d9457fdf3277f9bf19.png,https://lastfm.freetls.fastly.net/i/u/300x300/23a3bdf5c710e5d9457fdf3277f9bf19.png
SOQQBLI12A8C13BE62,Forças De Combate,Averdade,Mind Da Gap,0,[],350000,135,436,https://lastfm.freetls.fastly.net/i/u/174s/fcfdb72d6a6e4d819415d0baa56cf20b.png,https://lastfm.freetls.fastly.net/i/u/300x300/fcfdb72d6a6e4d819415d0baa56cf20b.png
SOHLYTN12A8C131EA8,Who U Wit?,Da Bomb Vol 2,DJ Godfather,0,[],42000,103,170,https://lastfm.freetls.fastly.net/i/u/174s/0d0c97840b5c8c4b09d4ab3ff4012590.png,https://lastfm.freetls.fastly.net/i/u/300x300/0d0c97840b5c8c4b09d4ab3ff4012590.png
SOPKSJY12A8C139881,Goin' On A Hayride (Bonus Track),The Jazz Singer,Peggy Lee,0,['jazz'],0,161,167,n/a,n/a
SOPMTZE12A8C1343C1,Munde Chumm-Chum Sudte Rumaal,Munde Chumm-Chumm Sudte Rumaal,Inderjit Nikku,0,[],0,10,21,n/a,n/a
SOHKJZF12AC468815E,Pobeg,Soyti s uma,Reflex,0,[],240000,19,79,n/a,n/a
SOGCLRC12A8AE489BB,String Quartet No. 3 in D major Op. 18 No. 3: III.     Allegro,Beethoven:String Quartets,Alban Berg Quartett,0,[],0,12,18,n/a,n/a
SOGZYHU12A6D4FB4F3,3. Aout 1890,Ou Bien Le Débarquement Désastreux,Heiner Goebbels,1995,[],74000,80,169,https://lastfm.freetls.fastly.net/i/u/174s/2084101434dcef8c65141cf9b7431407.png,https://lastfm.freetls.fastly.net/i/u/300x300/2084101434dcef8c65141cf9b7431407.png
SORMWXK12AC46872D1,Cardinal In Red Bed,Rivanna Junction,Tim Barry,0,"['singer-songwriter', 'cool']",207000,7237,30953,https://lastfm.freetls.fastly.net/i/u/174s/9b86b87c85ac4c919d3c80f830147fe9.png,https://lastfm.freetls.fastly.net/i/u/300x300/9b86b87c85ac4c919d3c80f830147fe9.png
SOFVBEX12A8AE45B19,Come,Thrills,Ellen Allien,2005,"['electronic', 'techno', 'electro', 'minimal', 'minimal techno']",399000,27678,81285,https://lastfm.freetls.fastly.net/i/u/174s/134c1eb85b054e6faeb1ad13da1fdceb.png,https://lastfm.freetls.fastly.net/i/u/300x300/134c1eb85b054e6faeb1ad13da1fdceb.png
SOJIHAO12AB01820D9,Remember the Things You Have Seen,Philadelphia Songs,Denison Witmer,2002,[],182000,1471,6392,https://lastfm.freetls.fastly.net/i/u/174s/46149a0a48f74ac8b0ba0236428227f0.png,https://lastfm.freetls.fastly.net/i/u/300x300/46149a0a48f74ac8b0ba0236428227f0.png
SOMQMXJ12AB018B4B6,Wait Til The Day Arrives (Demos And Rarities),All Cracked Up - The Demos And Rarities,The Crack,0,[],0,0,0,n/a,n/a
SOTBRQG12D0219B0D7,Haven't Met You Yet (Album Version),Now That's What I Call Music! 74,Michael Bublé,2010,"['pop', 'spotify']",245000,2606,12732,n/a,n/a
SOYLLMB12A8C13FED0,You're All Doomed,The Sicilian,Fleshies,0,[],101000,221,755,https://lastfm.freetls.fastly.net/i/u/174s/5a5081608fdfdfd12e0bcc22b9c4a22b.png,https://lastfm.freetls.fastly.net/i/u/300x300/5a5081608fdfdfd12e0bcc22b9c4a22b.png
SOSCNSR12A8C132847,Nessun Dorma! from Turandot,The Debut,Salvatore Licitra,0,[],177000,66,94,n/a,n/a
SOAUPXN12A58A776DC,Just A Closer Walk With Thee,Feelin' The Blues,Chambers Brothers,0,[],357000,218,565,https://lastfm.freetls.fastly.net/i/u/174s/fe9e3586315fbe73b596112d7cf64607.png,https://lastfm.freetls.fastly.net/i/u/300x300/fe9e3586315fbe73b596112d7cf64607.png
SONTCWM12AB017C399,KOPALNICO IMA,20 najlepaih pesmi,Hazard,0,['8 of 10 stars'],152000,149,659,https://lastfm.freetls.fastly.net/i/u/174s/94f8d5183d78449d99730c157a4460da.png,https://lastfm.freetls.fastly.net/i/u/300x300/94f8d5183d78449d99730c157a4460da.png
SOILHYV12A8C136583,Tequila (Demo),Pretenders [Expanded & Remastered],Pretenders,0,"['classic rock', 'rock', 'javajustice']",322000,1032,1883,https://lastfm.freetls.fastly.net/i/u/174s/4831df41830b44fc9266c6bac7de68b9.png,https://lastfm.freetls.fastly.net/i/u/300x300/4831df41830b44fc9266c6bac7de68b9.png
SOADJJN12A6D4F8C4A,Gain,Silence,Unashamed,1994,[],233000,326,883,https://lastfm.freetls.fastly.net/i/u/174s/c4f31e608daf515f78aae7cf45cbf574.png,https://lastfm.freetls.fastly.net/i/u/300x300/c4f31e608daf515f78aae7cf45cbf574.png
SOPWVHF12A8C13505E,B-Boy The Real McCoy,Who Reframed The A-Team,A-Team,0,['Hip-Hop'],197000,150,349,https://lastfm.freetls.fastly.net/i/u/174s/5b91625185fac952ef24096755ff4e92.png,https://lastfm.freetls.fastly.net/i/u/300x300/5b91625185fac952ef24096755ff4e92.png
SOHFLXH12AAF3B3F91,Finger Print Blues,Memphis Minnie Vol. 5 (1940-1941),Memphis Minnie,2005,['police and thieves'],0,699,1467,n/a,n/a
SODGEAU12A58A7AAE5,Punk Ass N*gga,The Best of D-Shot: Yesterday_ Today_ & Tomorrow,D-Shot,0,[],266000,27,56,https://lastfm.freetls.fastly.net/i/u/174s/e00fa9a0fdf142b5894f7c2ede9953ad.png,https://lastfm.freetls.fastly.net/i/u/300x300/e00fa9a0fdf142b5894f7c2ede9953ad.png
SOPAAKX12AB0186C5F,TEXEMPO,Mirnix,Strojovna 07,0,[],341000,30,51,https://lastfm.freetls.fastly.net/i/u/174s/491cc5a440380f6a9d90a5d987282266.png,https://lastfm.freetls.fastly.net/i/u/300x300/491cc5a440380f6a9d90a5d987282266.png
SOIVBPG12AB0181193,Let Me Down Easy,Invictus Greatest Hits&plus + Hot Wax Greatest Hits &plus,Chairmen Of The Board,0,[],162000,811,2623,https://lastfm.freetls.fastly.net/i/u/174s/47a6532070d040f08d77b17e69819063.png,https://lastfm.freetls.fastly.net/i/u/300x300/47a6532070d040f08d77b17e69819063.png
SOWDYCT12A6D4FE6C0,Bahamas,The Last Temptation of& The Low Frequency In Stereo,The Low Frequency In Stereo,2006,"['rock', 'instrumental']",241000,1847,6984,https://lastfm.freetls.fastly.net/i/u/174s/7b82af43501c44f98e2f299c6a0a3972.png,https://lastfm.freetls.fastly.net/i/u/300x300/7b82af43501c44f98e2f299c6a0a3972.png
SOBXODT12A58A7FD76,Senseless Peace,Extreme Channel Surfing,Mack and Jamie,0,[],21000,8,9,https://lastfm.freetls.fastly.net/i/u/174s/6217f5653574a0a6bcc4b06c4b4fe8f9.png,https://lastfm.freetls.fastly.net/i/u/300x300/6217f5653574a0a6bcc4b06c4b4fe8f9.png
SOVWNUC12AF72A1B9B,Cookie stealer,Sesto Sento - Remixer,Sesto Sento,0,"['psychedelic trance', 'psytrance', 'full-on']",525000,1134,3434,https://lastfm.freetls.fastly.net/i/u/174s/4a7bfe3bada848c9aac15c6411d7347e.png,https://lastfm.freetls.fastly.net/i/u/300x300/4a7bfe3bada848c9aac15c6411d7347e.png
SOBOHFQ12AB01875CB,O Tal (Céu De Calcutá),Bom Demais,Ara Ketu,0,[],233000,141,330,https://lastfm.freetls.fastly.net/i/u/174s/9d4d0c853c9006fa5dc8e627c183c4b0.png,https://lastfm.freetls.fastly.net/i/u/300x300/9d4d0c853c9006fa5dc8e627c183c4b0.png
SOJXDXV12AB017DA73,Sweet Dream,Three Flights from Alto Nido,Greg Laswell,2008,"['happy', 'Love', 'music to fall asleep to', 'dollhouse', 'Sharelle']",67000,40682,185525,https://lastfm.freetls.fastly.net/i/u/174s/503986bf229b43ff9076dfd9cac432fa.png,https://lastfm.freetls.fastly.net/i/u/300x300/503986bf229b43ff9076dfd9cac432fa.png
SOAKKVY12AB017EF7E,Tubaluba,Rebirth For Life,Rebirth Brass Band,2005,['jazz'],349000,1781,3642,https://lastfm.freetls.fastly.net/i/u/174s/d9f8a67ac3a2214c913f5a266d4650d3.png,https://lastfm.freetls.fastly.net/i/u/300x300/d9f8a67ac3a2214c913f5a266d4650d3.png
SOBKCMB12AC3DF7268,Crève (Live Paris 2009),Mademoiselle K. Live,Mademoiselle K.,0,[],0,276,549,n/a,n/a
SOCBQGH12A8C13CDAE,High Point Two Step,Cajun Memories,Jo-El Sonnier,0,[],176000,36,82,https://lastfm.freetls.fastly.net/i/u/174s/21e3ab1159e1480784ca8f93563afc7c.png,https://lastfm.freetls.fastly.net/i/u/300x300/21e3ab1159e1480784ca8f93563afc7c.png
SOOZADV12AF729E506,Estranged,Live Era '87-'93,Guns N' Roses,1991,"['hard rock', 'rock', 'Guns N Roses', 'classic rock', '90s']",571000,312311,2192879,https://lastfm.freetls.fastly.net/i/u/174s/5e45bd25997b4452c4f6e3fe9554648e.png,https://lastfm.freetls.fastly.net/i/u/300x300/5e45bd25997b4452c4f6e3fe9554648e.png
SOEBHTU12A6D4FDC00,Lacrime Di Sale,Anthology,Le Orme,1970,[],175000,684,1622,https://lastfm.freetls.fastly.net/i/u/174s/3c13658f813048899d9ca52938e20286.png,https://lastfm.freetls.fastly.net/i/u/300x300/3c13658f813048899d9ca52938e20286.png
SOVOYVI12A8C13118B,The Slow Song,The Days Of Our  Nights,Luna,0,['lxmostlovedones'],197000,2965,9620,https://lastfm.freetls.fastly.net/i/u/174s/013a5391167a4cb88b8bf306aabc0973.png,https://lastfm.freetls.fastly.net/i/u/300x300/013a5391167a4cb88b8bf306aabc0973.png
SOWZTNX12AB017DFD0,Tears Of The Dragon,Alive,Bruce Dickinson,0,"['heavy metal', 'bruce dickinson', 'metal', 'hard rock', 'rock']",387000,135977,881251,https://lastfm.freetls.fastly.net/i/u/174s/0e61d5bca2bda3c5c7892acf5f4ce22a.png,https://lastfm.freetls.fastly.net/i/u/300x300/0e61d5bca2bda3c5c7892acf5f4ce22a.png
SOZWOAM12AF72A0088,Give It Up,Box Set,Steve Miller Band,1982,"['classic rock', 'rock', '70s', '80s', 'steve miller band']",218000,21771,50177,https://lastfm.freetls.fastly.net/i/u/174s/7fc2c872a7e242ce9374cce954a2c281.png,https://lastfm.freetls.fastly.net/i/u/300x300/7fc2c872a7e242ce9374cce954a2c281.png
SOZUQXX12AB018897F,Turn! Turn! Turn!,Pam Thum,Pam Thum,0,[],233000,35,144,https://lastfm.freetls.fastly.net/i/u/174s/95139e400998748ecdbc886ccc5e6152.png,https://lastfm.freetls.fastly.net/i/u/300x300/95139e400998748ecdbc886ccc5e6152.png
SOTJTCM12A8C14252A,El Gallo De Moron,Rock Rustico De Lomo Ancho,El Koala,0,[],238000,272,864,https://lastfm.freetls.fastly.net/i/u/174s/2fb650bcb337444c8bffed8922500736.png,https://lastfm.freetls.fastly.net/i/u/300x300/2fb650bcb337444c8bffed8922500736.png
SOLCJXN12AB0182D18,Täältä syy,Hallittu kaaos,Joniveli,2008,['hip hop'],193000,1185,4001,https://lastfm.freetls.fastly.net/i/u/174s/8659481029184dde85ec0fea58333fa4.png,https://lastfm.freetls.fastly.net/i/u/300x300/8659481029184dde85ec0fea58333fa4.png
SOZKVVB12A8C14020A,Home Sweet Home,Just Pickin,Lost & Found,0,['how the blistering flip did this get on psy-trance'],161000,19,28,https://lastfm.freetls.fastly.net/i/u/174s/b44bf9c2220b47fedeff279d3b0ec84b.png,https://lastfm.freetls.fastly.net/i/u/300x300/b44bf9c2220b47fedeff279d3b0ec84b.png
SOUHQCZ12A6D4F713D,Memphis,The Ultimate Peter And Gordon,Peter And Gordon,0,"['60s', 'oldies', 'classic rock', 'british', 'rockabilly']",157000,1716,2951,https://lastfm.freetls.fastly.net/i/u/174s/c12f5a135dfa32e1ab015fa3b3d710aa.png,https://lastfm.freetls.fastly.net/i/u/300x300/c12f5a135dfa32e1ab015fa3b3d710aa.png
SOGHIOS12AB0184945,Okna dvere,Para,Para,2007,[],194000,1405,11063,https://lastfm.freetls.fastly.net/i/u/174s/2f337271a0ce416da4519182f41fa67a.png,https://lastfm.freetls.fastly.net/i/u/300x300/2f337271a0ce416da4519182f41fa67a.png
SOOZSQT12A58A7A0AE,Is That Too Much,It's Sensational,The Elgins,0,[],427000,87,459,https://lastfm.freetls.fastly.net/i/u/174s/63da1703e91b4b2685736e0654ae8efb.png,https://lastfm.freetls.fastly.net/i/u/300x300/63da1703e91b4b2685736e0654ae8efb.png
SOABKUI12A8C13A228,Interludio,Gozo Poderoso,Aterciopelados,2001,[],28000,101,206,https://lastfm.freetls.fastly.net/i/u/174s/6649c29124344cc29a33fd8a9c3536bd.png,https://lastfm.freetls.fastly.net/i/u/300x300/6649c29124344cc29a33fd8a9c3536bd.png
SOGQEFH12A8C1367D8,Adrenalin,Licht,Die Apokalyptischen Reiter,2008,"['metal', 'Progressive metal', 'folk metal', 'death metal', 'black metal']",223000,19988,165683,https://lastfm.freetls.fastly.net/i/u/174s/5bd0858ee6f74685805ae628fc71ede1.png,https://lastfm.freetls.fastly.net/i/u/300x300/5bd0858ee6f74685805ae628fc71ede1.png
SOGQBOU12A8C133A75,Nothing Could Be Good (Album Version),Living Eyes,Bee Gees,1981,[],0,3,5,n/a,n/a
SOFLIOZ12AB01829AB,Amici Invisibili,Conversations With My Invisible Friends,Let's Go Outside,0,[],500000,120,250,https://lastfm.freetls.fastly.net/i/u/174s/0bec0744ba934f84bcca5fcb7e3b70ac.png,https://lastfm.freetls.fastly.net/i/u/300x300/0bec0744ba934f84bcca5fcb7e3b70ac.png
SODLYBR12AB018A706,Dance Bootboy Dance (Demo 1986),Sorry...No,Evil Conduct,0,[],192000,119,399,https://lastfm.freetls.fastly.net/i/u/174s/f97cceeb0a1f4a8a9f3d684a70450758.png,https://lastfm.freetls.fastly.net/i/u/300x300/f97cceeb0a1f4a8a9f3d684a70450758.png
SORFJOJ12A8C139D0C,Intro,F.I.R.,F.I.R.,2006,['FIR'],84000,3080,11688,https://lastfm.freetls.fastly.net/i/u/174s/14b4cac75bba454f95039f721e7f9bee.png,https://lastfm.freetls.fastly.net/i/u/300x300/14b4cac75bba454f95039f721e7f9bee.png
SOWDGNH12A8AE47F72,Freq Shift,Tone Capsule,Soul Oddity,1996,"['Homeys Slip Cube Shindy', 'scatter funk', 'green eggs and ham', 'acid-breaks', 'acid-step']",362000,944,2106,https://lastfm.freetls.fastly.net/i/u/174s/622af0326bf947f5d2dd1a3e561009c6.png,https://lastfm.freetls.fastly.net/i/u/300x300/622af0326bf947f5d2dd1a3e561009c6.png
SOINDEC12A6D4F86A0,Two Worlds_ One Heart,Babel - Music From And Inspired By The Motion Picture,Gustavo Santaolalla,0,[],0,0,0,n/a,n/a
SOAHMTC12A6702011E,Babylon (Album Version),Babylon,Skindred,2002,[],0,297,1276,n/a,n/a
SOJIHIH12A8C131749,The Way Of The Fallen Is Hard,Brewed In Texas Volume 2,Ray Wylie Hubbard,2005,"['americana', 'Red Dirt', 'texas country']",0,1494,3359,https://lastfm.freetls.fastly.net/i/u/174s/02009cf3bc8158824351aaba85b53ac6.png,https://lastfm.freetls.fastly.net/i/u/300x300/02009cf3bc8158824351aaba85b53ac6.png
SOWRJXC12A6D4FAF26,Don't Be Afraid,Soundtrack Smashes #1's,Aaron Hall,1991,"['new jack swing', 'rnb', 'soul', '90s', 'r&b']",315000,39864,98303,https://lastfm.freetls.fastly.net/i/u/174s/0abfd7a9dccb4dd7ba9b05f4ef09005c.png,https://lastfm.freetls.fastly.net/i/u/300x300/0abfd7a9dccb4dd7ba9b05f4ef09005c.png
SOOKVGO12A6701F238,Sweet Somewhere Bound,Sweet Somewhere Bound,Jackie Greene,0,['Alt-country'],272000,2829,8278,https://lastfm.freetls.fastly.net/i/u/174s/68a15a7dc76a4925ac872de9c55abcc5.png,https://lastfm.freetls.fastly.net/i/u/300x300/68a15a7dc76a4925ac872de9c55abcc5.png
SOFNRNI12AB018574C,Day dreaming,Music History - Reggae Styles,Tyrone Taylor,0,[],178000,78,210,https://lastfm.freetls.fastly.net/i/u/174s/e5cfdaf214d6413e8dfb35c6680040e4.png,https://lastfm.freetls.fastly.net/i/u/300x300/e5cfdaf214d6413e8dfb35c6680040e4.png
SOKCQBK12AB0183DAB,Disgust,Wave Motion,Fat Jon,0,"['trip-hop', 'instrumental', 'downtempo', 'trip hop', 'instrumental hip-hop']",70000,6292,22718,https://lastfm.freetls.fastly.net/i/u/174s/44b110573c364473b71d2d3e1950c1c5.png,https://lastfm.freetls.fastly.net/i/u/300x300/44b110573c364473b71d2d3e1950c1c5.png
SOPWDQG12A8C142846,Juste Une Fois,Caraïbes,Slaï,0,[],0,97,271,https://lastfm.freetls.fastly.net/i/u/174s/da7d97f06cfe4105908e5fdfe2287a85.png,https://lastfm.freetls.fastly.net/i/u/300x300/da7d97f06cfe4105908e5fdfe2287a85.png
SOHZDFT12A8C13BBA4,Egypt_ Egypt,The History Of Hip Hop,The Egyptian Lover,0,[],0,0,0,n/a,n/a
SOKCTWN12A8C13D23A,Heart Of Song (Live in London 8.8.1981),Crazy To Exist (Live),Josef K,0,[],0,75,120,n/a,n/a
SOUAGYM12A8C13F250,At The Rebels Room,LP,Antiloop,1997,"['electronic', 'dance', 'dance:discofox', 'speed n power by mw']",477000,2697,6229,https://lastfm.freetls.fastly.net/i/u/174s/c59e77b3b4cf4117c1b57861a5bd22e2.png,https://lastfm.freetls.fastly.net/i/u/300x300/c59e77b3b4cf4117c1b57861a5bd22e2.png
SOGAXJV12AB01802B0,C.C.Rider - Where Did She Go,Key To The Highway_ Sittin In With Sessions,Sonny Terry_ Brownie McGhee,0,[],0,0,0,n/a,n/a
SOZCXKP12A6D4FBB42,Streets Of Gold (Album Version),The Heat,NEEDTOBREATHE,2007,[],0,128,676,n/a,n/a
SOOKHJI12AB0181EFB,War is...,2,The Jelly Jam,2004,"['Progressive metal', 'Progressive rock', 'Neo-prog', 'loud rock']",209000,1630,5874,https://lastfm.freetls.fastly.net/i/u/174s/4c08357c35db4e1db68a9a157929dbfd.png,https://lastfm.freetls.fastly.net/i/u/300x300/4c08357c35db4e1db68a9a157929dbfd.png
SORKORC12AB0182F9E,Crying for You,Lucky One,Raul Malo,2009,"['rock', 'easy listening', 'db', 'bestallof', 'seebest']",285000,609,1915,https://lastfm.freetls.fastly.net/i/u/174s/2bc3e9af36624553c5061a72221dbd69.png,https://lastfm.freetls.fastly.net/i/u/300x300/2bc3e9af36624553c5061a72221dbd69.png
SOGPVQO12A58A7D5BC,Baila Mi Yambú,Rumba Sin Alarde,Los Papines,0,['cuba'],307000,286,592,https://lastfm.freetls.fastly.net/i/u/174s/d946a279800846e2b0cf357eac814272.png,https://lastfm.freetls.fastly.net/i/u/300x300/d946a279800846e2b0cf357eac814272.png
SOLWBPC12AB017CD4A,Vanha sielu,Galaksi,Kristian Meurman,2009,"['2009', '2000s', 'suomirock']",268000,106,194,https://lastfm.freetls.fastly.net/i/u/174s/ddd7deca1c45a3ddf53f87b22ee11439.png,https://lastfm.freetls.fastly.net/i/u/300x300/ddd7deca1c45a3ddf53f87b22ee11439.png
SOQISNQ12A8AE45F4C,Porno Disaster,Identification Parade,Octopus Project,2002,"['experimental', 'porn', 'electronic', 'seen live', 'rock']",149000,26478,116383,https://lastfm.freetls.fastly.net/i/u/174s/f44cf5b2abea44dc935510b77908b5c1.png,https://lastfm.freetls.fastly.net/i/u/300x300/f44cf5b2abea44dc935510b77908b5c1.png
SODUJLL12A8AE45AA0,Trash Scapes (Kid 606 Remix),Trash Scapes Remixes,Ellen Allien,2003,[],344000,286,773,https://lastfm.freetls.fastly.net/i/u/174s/23a1767ba087441695da256fd9b67f2c.png,https://lastfm.freetls.fastly.net/i/u/300x300/23a1767ba087441695da256fd9b67f2c.png
SOKJYMN12A8C134E76,Packrat/Survivalist,God Dam Dogs,Coffinberry,0,[],207000,107,522,n/a,n/a
SONEPFB12A58A7CC65,From Destructive Urges Reason Emerges,Betrayal!,The Lapse,1998,"['amazing', 'NJOK']",204000,1878,6154,https://lastfm.freetls.fastly.net/i/u/174s/9c58992de125da07412e3404c51b44b2.png,https://lastfm.freetls.fastly.net/i/u/300x300/9c58992de125da07412e3404c51b44b2.png
SOFFNCA12A8C13CDD4,V_V_V.,Rosenkrantz & Gyldenstjerne Er Døde,Hess Is More,2006,[],0,0,0,n/a,n/a
SOIZEEQ12A8C141E8C,Chimin' The Blues,Cow Cow Davenport Vol. 1 (1925-1929),Cow Cow Davenport,0,"['jazz', 'blues']",0,102,209,https://lastfm.freetls.fastly.net/i/u/174s/365701a045004d14a44b941d71175f48.png,https://lastfm.freetls.fastly.net/i/u/300x300/365701a045004d14a44b941d71175f48.png
SOYRFBS12A8C12FF0F,Substance,Substance,Dot Allison,2002,"['electro', 'electronic', 'dance', 'Scottish', 'breakbeat']",260000,7735,24034,https://lastfm.freetls.fastly.net/i/u/174s/dfc73a3bc7cd372ea00191c5ef1ed7f9.png,https://lastfm.freetls.fastly.net/i/u/300x300/dfc73a3bc7cd372ea00191c5ef1ed7f9.png
SOCJCDK12A6D4FC3E8,Freestyle Virtuel,Néochrome 2,Loko,0,[],374000,57,104,https://lastfm.freetls.fastly.net/i/u/174s/12af3a2fde8b4ff6bce35fcec8462c8d.png,https://lastfm.freetls.fastly.net/i/u/300x300/12af3a2fde8b4ff6bce35fcec8462c8d.png
SOQPRDO12A81C2060E,Heartbeat,Ready To Fly,Melanie Thornton,2001,['pop'],234000,1123,3801,https://lastfm.freetls.fastly.net/i/u/174s/3ddbd4debc1ba581067d5381a985f0c3.png,https://lastfm.freetls.fastly.net/i/u/300x300/3ddbd4debc1ba581067d5381a985f0c3.png
SOKPHCJ12AB018596C,A Night at The Nufonia,Carpal Tunnel Syndrome,Kid Koala,2000,"['turntablism', 'ninja tune', 'hip hop', 'needleontherecord', 'Hip-Hop']",233000,31355,76234,https://lastfm.freetls.fastly.net/i/u/174s/9eaae09a4af34743ab2f2a0211a771a1.png,https://lastfm.freetls.fastly.net/i/u/300x300/9eaae09a4af34743ab2f2a0211a771a1.png
SOIADQW12A8C134DF8,Low Ridin',Let There Be Bass,Bass Unlimited,0,[],289000,106,159,https://lastfm.freetls.fastly.net/i/u/174s/be0863992d3a82c7d8a2faefa7f54a12.png,https://lastfm.freetls.fastly.net/i/u/300x300/be0863992d3a82c7d8a2faefa7f54a12.png
SOMVPCH12AB017A888,Ana Habaytak,Ba'sha' ak,Ragheb Alama,0,"['arabic pop', 'ZapLovedTracks', 'sharaf', 'party', 'best']",272000,2756,5871,https://lastfm.freetls.fastly.net/i/u/174s/989534b9482b3f1e43f7bb64caf35187.png,https://lastfm.freetls.fastly.net/i/u/300x300/989534b9482b3f1e43f7bb64caf35187.png
SOPISQM12A8C136850,The 7 Word,Far From Heaven,Elmer Bernstein,2002,[],0,66,99,n/a,n/a
SOXWFQN12AB018648B,(The Blood Or Honey Sea),Paint It Red,Bloody Dead And Sexy,2003,"['deathrock', 'mixtruc']",87000,3473,10628,https://lastfm.freetls.fastly.net/i/u/174s/825bc6d55e04aca817a09b597584cc6c.png,https://lastfm.freetls.fastly.net/i/u/300x300/825bc6d55e04aca817a09b597584cc6c.png
SOYFLYE12AB017B08E,Wren,The Heritage,Her Name Is Calla,2008,"['post-rock', 'the silent ballet']",321000,7228,24856,https://lastfm.freetls.fastly.net/i/u/174s/4ac798786fdb44df80dca118422d245c.png,https://lastfm.freetls.fastly.net/i/u/300x300/4ac798786fdb44df80dca118422d245c.png
SOIHXYO12AC4685E81,The Best Love Of My Life,Just 4 You,George Smallwood,0,[],194000,191,493,https://lastfm.freetls.fastly.net/i/u/174s/e2e93a150b0445dcb5a48d303f536dc2.png,https://lastfm.freetls.fastly.net/i/u/300x300/e2e93a150b0445dcb5a48d303f536dc2.png
SOBNRGC12AF72A6770,Are You Lonely For Me Baby,The Gregg Allman Tour,Gregg Allman,2001,[],261000,490,1074,https://lastfm.freetls.fastly.net/i/u/174s/8f6a5cb03ffd4910a5c5ab914d451754.png,https://lastfm.freetls.fastly.net/i/u/300x300/8f6a5cb03ffd4910a5c5ab914d451754.png
SOSOHHJ12AB0187CA7,The Pride Of The North I,The Drug Is Football,Vanilla Muffins,0,['Oi'],194000,885,3717,https://lastfm.freetls.fastly.net/i/u/174s/1f07d57ca94e32e1a1b6df68c19c763c.png,https://lastfm.freetls.fastly.net/i/u/300x300/1f07d57ca94e32e1a1b6df68c19c763c.png
SODHHRH12A8C1440A8,Rollin',Miamix - The Hip Hop Collection,Redman ft. Kfam & Keith Murray,1996,[],271000,63,115,n/a,n/a
SOSHYCE12AC4685D8C,Comunque vada... (feat. Turi) [album],Comunque vada sarà un successo (Nuova Edizione '99),Piotta,0,[],260000,78,184,https://lastfm.freetls.fastly.net/i/u/174s/da4432c125eb4b5dbb6f8bfbabc724c3.png,https://lastfm.freetls.fastly.net/i/u/300x300/da4432c125eb4b5dbb6f8bfbabc724c3.png
